ENSEMBL gene ID	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000013857	0.151785	0.265448	0.389754	0.051513	0.0	0.128813	0.0
ENSBTAG00000013859	10.52757	8.815652	9.788267	9.686275	13.31408	11.22397	13.80188
ENSBTAG00000013866	4427.77	3916.638	5307.486	4246.231	389.4435	583.471	281.5094
ENSBTAG00000013877	0.102331	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000013882	60.80821	71.83765	80.5719	77.52055	10.31806	26.11357	12.69451
ENSBTAG00000013901	46.38719	53.74575	45.47121	53.54191	32.59895	33.64478	28.94826
ENSBTAG00000013910	9.171792	7.60892	9.481348	9.264678	10.00017	10.32864	8.888183
ENSBTAG00000013914	10.06555	8.544901	9.044755	7.496547	4.250352	3.593244	2.18566
ENSBTAG00000013925	15.78116	10.59257	10.63614	13.51092	3.201688	1.540474	4.578668
ENSBTAG00000013927	1.609248	2.195502	2.329317	2.229707	3.177841	2.514421	2.846792
ENSBTAG00000013930	130.4276	133.6829	153.8081	139.3038	46.10957	46.04523	47.02465
ENSBTAG00000013931	49.9896	43.7164	49.626	50.71032	8.393497	20.25966	7.222664
ENSBTAG00000013946	26.37121	22.55947	22.42604	19.7499	16.13266	22.09582	20.40538
ENSBTAG00000013947	6.840858	7.679615	6.223248	5.499246	4.359208	3.171711	1.755714
ENSBTAG00000013952	277.4825	228.1146	275.0394	260.2879	38.76504	32.3148	22.38034
ENSBTAG00000013955	10.19579	12.37792	10.36683	9.415672	2.34853	2.716557	1.744031
ENSBTAG00000013956	31.77899	30.87291	31.84183	27.3573	15.62339	17.06935	10.22198
ENSBTAG00000013983	0.74287	0.322776	0.651991	0.51747	1.206794	0.726517	0.325921
ENSBTAG00000013992	19.31377	14.50409	22.65261	17.75909	18.45026	17.04805	22.83443
ENSBTAG00000014024	131.2367	124.5545	149.3026	143.5248	72.72802	72.13777	120.5944
ENSBTAG00000014030	1.277416	1.37685	1.949261	1.36883	4.155406	3.436627	3.938594
ENSBTAG00000014031	6.693507	5.149547	5.932981	5.339845	19.17778	17.82864	27.26013
ENSBTAG00000014044	7.661647	6.804583	7.983537	6.488183	18.25921	18.75785	22.66514
ENSBTAG00000014102	12.26189	13.31913	12.38395	11.75268	12.88136	9.916897	9.246322
ENSBTAG00000014117	41.92487	41.84732	31.84333	31.43177	3.660063	5.071898	2.619457
ENSBTAG00000014123	3.580689	3.801944	4.042049	3.965122	8.807271	8.139182	8.337893
ENSBTAG00000014130	407.8043	298.8052	437.0323	364.648	48.99756	39.28708	60.50763
ENSBTAG00000014144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014147	0.059541	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014149	4.14278	15.19298	9.78054	17.29365	0.0	0.0	0.0
ENSBTAG00000014156	13.12269	7.36626	7.949664	8.61007	20.00131	2.520586	34.60397
ENSBTAG00000014162	0.756261	0.552015	0.489576	0.656992	0.687453	0.795364	0.324998
ENSBTAG00000014166	8.342615	7.702873	8.51921	8.413584	8.799613	10.65051	11.43938
ENSBTAG00000014169	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014182	53.66735	54.62217	53.32157	57.69953	68.9888	65.32658	76.02685
ENSBTAG00000014208	3225.184	2465.294	2716.042	2992.536	733.872	650.6251	633.3436
ENSBTAG00000014236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014238	82.92225	78.90527	84.57201	80.14365	27.48597	21.43721	15.01201
ENSBTAG00000014249	43.1402	28.30757	33.27699	32.77253	53.66295	51.80398	50.62286
ENSBTAG00000014262	22.39467	21.57358	24.647	22.71428	12.54081	10.53106	11.8414
ENSBTAG00000014269	54.55728	64.87815	44.82533	57.15626	24.07145	31.98306	15.18347
ENSBTAG00000014294	5.032756	4.380984	4.861682	4.242552	5.051548	5.301199	8.393595
ENSBTAG00000014295	202.1518	179.9095	204.8638	206.1262	375.8237	314.2851	464.6311
ENSBTAG00000014296	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014297	30.57966	35.61544	29.12104	28.81063	5.154941	8.538836	2.690145
ENSBTAG00000014299	31.75221	43.94812	42.3227	30.78186	15.90864	15.01704	9.213034
ENSBTAG00000014302	47.91225	40.82661	53.42102	50.31279	27.97643	26.03935	24.26874
ENSBTAG00000014312	0.416843	0.192804	0.289114	0.101995	0.576133	0.289866	0.557785
ENSBTAG00000014318	14.09524	12.90279	12.09323	12.27936	24.09441	25.01883	31.2553
ENSBTAG00000014325	6.150691	4.933587	5.149424	5.082725	9.819613	10.14647	7.910008
ENSBTAG00000014326	5.95609	6.312805	4.24927	6.09808	3.56954	3.760895	3.574176
ENSBTAG00000014349	67.8126	64.62839	56.87302	57.90738	5.134553	8.328459	4.865281
ENSBTAG00000014351	9.299637	8.531461	7.799365	6.483685	4.477217	4.688274	4.192247
ENSBTAG00000014358	67.18771	63.9126	86.08076	79.35774	9.536437	9.78577	3.705353
ENSBTAG00000014359	0.0	0.143105	0.0	0.042733	0.0	0.0	0.0
ENSBTAG00000014372	18.25419	18.18509	14.10169	15.8984	2.255471	2.824421	0.0
ENSBTAG00000014388	78.45752	70.14037	77.6603	71.34203	10.86728	14.06393	8.012852
ENSBTAG00000014430	15.61462	15.87201	18.92942	20.52475	23.1997	13.25876	18.01592
ENSBTAG00000014438	2.041094	1.037179	1.013949	1.040204	3.080597	3.210672	5.016302
ENSBTAG00000014449	14.1054	16.3081	18.93187	18.44765	20.63481	18.1305	14.81084
ENSBTAG00000014450	69.18178	63.42194	62.92079	64.37933	10.04564	12.27351	6.432342
ENSBTAG00000014451	8.42147	8.057706	6.97567	7.356501	9.541061	10.07589	8.821789
ENSBTAG00000014478	7.314154	6.958765	6.62108	5.52477	11.13405	15.34531	9.334707
ENSBTAG00000014479	7.457175	7.511147	7.498016	5.979864	7.907908	8.083687	7.553267
ENSBTAG00000014518	1883.997	1388.083	2084.992	1777.177	189.2314	234.3569	164.7664
ENSBTAG00000014520	5.660592	5.180252	6.460327	5.563966	3.09872	6.511819	6.172179
ENSBTAG00000014522	44.4437	33.08537	41.0742	41.83031	60.882	42.60964	89.03406
ENSBTAG00000014533	95.76059	61.87517	50.67324	36.39563	13.11144	26.74669	8.370837
ENSBTAG00000014549	24.5675	16.57727	22.21354	20.38923	25.00076	23.24236	25.32083
ENSBTAG00000014550	13.99751	11.26087	15.18662	14.0112	8.888469	13.03535	11.78895
ENSBTAG00000014553	63.27123	70.69846	71.24889	69.88229	20.9687	29.45904	11.46593
ENSBTAG00000014595	23.64551	23.8384	19.76534	18.97619	0.158976	1.16303	0.136341
ENSBTAG00000014597	5.939713	6.010211	4.401548	5.551167	1.829113	3.254441	0.43299
ENSBTAG00000014623	1.32281	1.04592	1.066072	1.01572	0.857137	0.935237	1.703033
ENSBTAG00000014644	5.851382	5.660971	5.580445	6.041778	0.928665	0.901367	1.2238
ENSBTAG00000014646	71.1993	69.58887	70.90942	62.22135	4.478078	3.966507	2.018251
ENSBTAG00000014659	5.650339	4.599756	3.463214	3.912426	3.756148	3.240057	3.752594
ENSBTAG00000014660	9.149629	8.622341	9.362467	7.749222	18.29846	17.06771	18.27528
ENSBTAG00000014666	3.082153	2.286483	1.073976	0.917406	1.358015	0.696051	0.309272
ENSBTAG00000014675	6.812339	6.434689	7.055762	7.891624	7.331019	6.367391	7.035337
ENSBTAG00000014679	6.720261	5.027575	4.996558	5.011477	9.353355	9.429658	13.27622
ENSBTAG00000014680	8.147128	5.873746	5.404059	4.946225	3.241071	3.68578	2.986259
ENSBTAG00000014687	19.61911	17.4137	19.43906	20.91707	3.934761	5.717852	1.762191
ENSBTAG00000014692	1.417521	1.735718	1.320926	1.450567	0.682209	0.739033	1.258557
ENSBTAG00000014693	6.451757	3.537394	4.710911	4.393037	1.224456	2.112321	0.992992
ENSBTAG00000014694	42.1213	42.25847	45.49121	49.10867	35.19391	31.24682	24.16863
ENSBTAG00000014695	38.59072	31.30673	42.63572	40.17967	3.468128	6.115489	3.61356
ENSBTAG00000014697	34.94056	38.80699	31.03557	30.97011	7.158239	9.579493	3.745323
ENSBTAG00000014711	5.732782	4.39508	5.743523	4.76974	9.78821	6.964203	13.76507
ENSBTAG00000014719	4.513752	3.849777	4.071343	3.976873	12.28599	15.13362	16.63392
ENSBTAG00000014722	10.02266	11.33787	10.10775	9.106034	6.253022	6.875918	6.355267
ENSBTAG00000014724	326.6028	247.9427	294.5215	266.6812	296.6393	271.0734	386.2039
ENSBTAG00000014727	13.18711	10.95596	10.64438	11.1828	1.595439	4.740597	2.330861
ENSBTAG00000014731	481.3986	600.0365	508.6408	553.6274	20.0969	44.66314	12.80117
ENSBTAG00000014760	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014766	113.8512	89.89002	99.51766	98.20594	219.8692	226.0011	279.1958
ENSBTAG00000014773	5.900742	5.360348	5.000539	4.878984	5.493386	4.049191	7.204073
ENSBTAG00000014777	11.42143	13.77567	15.87621	11.81645	5.210844	5.394993	2.290659
ENSBTAG00000014790	9.095331	8.475719	8.597376	7.99698	5.819182	6.274655	4.25951
ENSBTAG00000014793	2.029999	1.967281	1.832837	1.01132	1.971379	2.010298	2.462651
ENSBTAG00000014799	20.83775	25.85461	17.5174	16.613	8.335427	10.17353	7.535023
ENSBTAG00000014804	116.3889	80.88322	93.34402	80.70689	127.9434	156.5214	170.972
ENSBTAG00000014805	31.89461	22.90173	29.03559	27.09719	25.82793	21.45551	44.65503
ENSBTAG00000014821	48.7287	63.87918	47.82384	49.0552	52.19036	59.00263	41.69206
ENSBTAG00000014822	56.20421	54.4371	60.91379	65.46086	28.58605	34.69896	30.4644
ENSBTAG00000014838	35.05549	34.39908	29.19622	27.2389	8.737531	12.07358	6.3913
ENSBTAG00000014840	19.52798	19.41782	19.64663	19.91008	2.84023	5.974205	1.546931
ENSBTAG00000014841	15.81499	21.66864	20.25429	17.00521	4.193973	5.907302	0.725352
ENSBTAG00000014873	26.00893	21.53925	31.24719	32.68398	22.66491	22.94383	51.98977
ENSBTAG00000014877	38.65681	33.89115	37.06169	40.43447	25.89973	25.41492	20.91968
ENSBTAG00000014889	2.740856	3.176236	2.424646	2.473832	3.60811	4.282623	3.003767
ENSBTAG00000014891	159.8149	110.967	116.1633	108.3074	108.5746	162.4436	152.8297
ENSBTAG00000014897	0.373023	0.25363	0.223747	0.454082	0.0	0.0	0.0
ENSBTAG00000014898	18.74628	23.39414	8.268779	20.08539	1.898992	2.853715	1.096159
ENSBTAG00000014907	9.990096	14.45254	9.08034	11.59	2.78163	2.175448	2.955547
ENSBTAG00000014908	0.703253	0.381023	0.309541	0.225232	0.0	0.0	0.0
ENSBTAG00000014915	10.43324	19.70777	10.75698	14.91848	28.37549	29.3236	30.04052
ENSBTAG00000014920	0.040178	0.033036	0.077031	0.0	0.0	0.0	0.0
ENSBTAG00000014927	12.99368	12.58015	12.29825	11.56846	4.065249	5.579688	3.371621
ENSBTAG00000014933	6.124868	7.208116	6.001514	6.261642	11.39221	9.547784	8.666832
ENSBTAG00000014944	20.88474	19.01619	18.63234	13.02822	11.81003	11.47712	10.05607
ENSBTAG00000014948	0.025455	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014956	0.36545	0.266515	0.082376	0.388961	0.0	0.0	0.0
ENSBTAG00000014964	37.16582	32.58801	30.99195	32.74859	2.840491	3.028458	2.0625
ENSBTAG00000014968	0.907002	0.520369	0.116967	0.502353	0.0	0.0	0.0
ENSBTAG00000014987	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000014995	7.193279	7.009208	7.139516	5.830542	4.013167	3.529414	2.209674
ENSBTAG00000015002	53.17594	51.62132	53.87187	64.56556	1.426882	2.036529	0.0
ENSBTAG00000015004	78.96213	59.76847	83.00215	85.55325	12.09325	13.36624	6.465699
ENSBTAG00000015014	3.965116	4.294376	5.727766	3.660575	3.314256	4.431938	2.861446
ENSBTAG00000015032	11.00251	13.89349	10.82322	9.511479	23.66089	24.98553	21.29337
ENSBTAG00000015034	64.32911	56.55725	58.85959	60.21016	18.35717	18.06006	25.16906
ENSBTAG00000015038	29.98564	34.28355	40.62946	31.17748	16.04404	18.44298	9.664514
ENSBTAG00000015040	1.368958	0.604987	0.673481	0.674104	0.170454	0.151296	0.338241
ENSBTAG00000015041	169.2853	119.4042	157.1406	165.7281	56.55019	45.21675	47.78563
ENSBTAG00000015042	45.00515	34.86332	39.92162	36.40534	29.79445	37.1947	26.0363
ENSBTAG00000015050	6.458583	4.651155	5.283715	4.650464	0.492236	1.41836	0.3405
ENSBTAG00000015051	10.18327	9.633202	7.554945	7.0361	0.782649	2.861127	0.847917
ENSBTAG00000015066	15.76434	10.02377	11.01457	10.26832	37.75939	31.59524	44.55392
ENSBTAG00000015069	67.99751	54.44006	75.63065	70.86448	134.8895	135.1669	217.0583
ENSBTAG00000015075	16.66235	14.37121	20.24458	14.61903	2.285754	3.027462	2.97788
ENSBTAG00000015076	4.589539	4.521824	3.507787	4.231165	16.30258	13.70716	22.64601
ENSBTAG00000015087	0.396209	0.44104	0.245075	0.362958	0.0	0.0	0.19005
ENSBTAG00000015097	15.85354	16.34572	14.20974	14.74818	3.422072	4.570223	0.622936
ENSBTAG00000015098	10.23609	12.88679	11.42462	11.77996	3.737085	3.316431	2.4674
ENSBTAG00000015100	135.618	123.3586	128.0917	124.5612	166.7387	139.6653	137.1362
ENSBTAG00000015105	53.93502	28.30976	39.93935	34.20473	42.76872	39.46251	64.68491
ENSBTAG00000015115	3.37451	3.309901	4.618406	3.793118	0.433343	0.913325	0.630321
ENSBTAG00000015116	42.79705	47.8171	47.53377	49.29384	9.433255	16.1001	12.10962
ENSBTAG00000015117	39.99622	38.92242	51.89878	52.18787	13.55857	13.88283	6.703036
ENSBTAG00000015140	8.573832	8.071345	7.334445	6.856713	3.926278	5.136213	1.161294
ENSBTAG00000015146	26.74286	25.67369	26.70072	24.6415	36.1999	33.68125	37.56943
ENSBTAG00000015147	92.56963	70.51617	68.92409	75.93995	81.18666	84.51609	88.32018
ENSBTAG00000015151	8.927671	9.157739	7.446885	5.620849	20.46001	16.26	24.48816
ENSBTAG00000015156	103.7931	96.30199	116.5733	117.2788	65.11368	24.0535	35.88954
ENSBTAG00000015166	0.433268	0.360406	0.16124	1.231745	0.163033	0.042305	0.0
ENSBTAG00000015181	1.271668	0.538151	1.405306	0.832523	0.899775	1.125126	1.383829
ENSBTAG00000015184	10.20881	12.5012	8.910454	8.82379	4.16194	5.970073	2.150979
ENSBTAG00000015186	10.21823	12.51832	11.14548	11.02892	1.932752	2.686092	1.675732
ENSBTAG00000015194	0.633247	3.92622	0.556801	1.86803	0.615767	0.675676	0.490772
ENSBTAG00000015226	2.498285	2.447019	1.944839	1.07441	0.0	0.0	0.0
ENSBTAG00000015259	0.448222	0.776431	0.498755	0.738773	0.443425	1.486607	0.0
ENSBTAG00000015261	0.173782	0.140409	0.665206	0.187611	0.086571	0.114356	0.0
ENSBTAG00000015265	7.760501	4.972173	6.054654	6.462945	21.8086	24.3971	23.02507
ENSBTAG00000015267	30.87689	29.53043	32.45795	32.49882	18.35153	21.0898	9.870112
ENSBTAG00000015276	5.365228	6.522589	5.644431	5.285689	3.084208	3.9968	3.583471
ENSBTAG00000015278	140.8325	108.2451	175.1886	175.4439	94.718	106.8252	84.5857
ENSBTAG00000015294	7.497191	7.893239	7.520887	6.124533	3.228825	5.430277	4.092636
ENSBTAG00000015307	0.120952	0.374478	0.076886	0.105223	0.034373	0.02512	0.041233
ENSBTAG00000015327	63.8101	63.11441	46.58884	49.22239	20.27329	29.0266	14.12537
ENSBTAG00000015329	5.360305	7.479363	5.220334	6.199665	7.16515	7.462678	4.312695
ENSBTAG00000015336	4.303658	4.418298	4.381758	4.468076	8.128776	10.41129	6.291399
ENSBTAG00000015339	17.36398	16.71892	14.09312	14.0384	17.18362	15.4619	21.37528
ENSBTAG00000015343	23.92669	32.0828	23.06782	24.0833	5.580859	4.360479	2.47489
ENSBTAG00000015346	33.71744	30.43031	26.26264	24.44598	9.933092	10.01928	8.163397
ENSBTAG00000015348	12.96289	9.965484	11.89369	11.24625	36.08624	32.83259	43.70884
ENSBTAG00000015349	0.264883	0.0	0.169752	0.0	0.0	0.0	0.0
ENSBTAG00000015363	83.4285	87.50335	77.13105	80.24244	116.594	125.8806	104.055
ENSBTAG00000015375	39.25299	46.79327	38.00672	39.08412	15.17553	16.49424	10.11702
ENSBTAG00000015377	0.213075	0.81473	0.111037	0.186025	0.174618	0.152704	0.345951
ENSBTAG00000015385	13.56672	11.54345	11.13675	12.11809	12.50602	11.05384	14.09364
ENSBTAG00000015386	10.07452	7.171957	4.094557	5.569651	9.511947	9.510366	13.45174
ENSBTAG00000015388	2810.316	2893.386	3140.251	2888.143	34.57865	102.5183	8.879668
ENSBTAG00000015395	0.372684	0.392873	0.255558	0.446372	0.094625	0.09169	0.509185
ENSBTAG00000015401	28.94154	26.71328	24.73025	23.92894	4.348616	6.09178	2.531153
ENSBTAG00000015403	85.22226	108.0866	87.74432	97.64887	10.28799	14.86248	8.301101
ENSBTAG00000015407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015432	1.328387	2.29829	2.010031	1.898421	3.222919	2.561913	3.351753
ENSBTAG00000015434	113.0756	106.7588	95.18642	66.90846	342.7205	299.3992	329.9222
ENSBTAG00000015436	4.800804	3.377281	2.742868	2.98588	1.995557	1.381921	0.793615
ENSBTAG00000015462	0.0	0.282731	0.0	0.0	0.0	0.193141	0.0
ENSBTAG00000015466	27.53148	24.33454	25.14403	22.24908	14.65391	16.47799	14.72489
ENSBTAG00000015473	2560.637	2186.809	2903.361	2632.654	862.2202	818.5913	655.1335
ENSBTAG00000015474	115.9032	81.7116	85.72173	92.51162	51.74059	67.68497	57.73809
ENSBTAG00000015478	2.222106	1.81604	2.113992	3.367256	3.803163	4.762648	4.585902
ENSBTAG00000015481	3.269737	2.461039	3.303227	3.677772	3.363775	3.992703	3.626876
ENSBTAG00000015483	2.049006	1.90968	1.449932	1.207826	3.242223	3.383987	2.049477
ENSBTAG00000015510	2.320896	4.321742	0.926764	1.472029	0.0	0.0	0.0
ENSBTAG00000015529	17.44588	19.00472	20.31414	20.59438	18.59941	18.16314	16.692
ENSBTAG00000015563	7.587255	8.606658	5.991077	6.359647	8.022359	7.686846	10.14537
ENSBTAG00000015574	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015576	0.0	0.251009	0.045448	0.047113	0.0	0.0	0.0
ENSBTAG00000015579	102.0071	97.06142	145.6694	130.9113	10.80764	6.072299	3.731902
ENSBTAG00000015581	0.459969	0.121766	0.125224	0.096863	0.0	0.151655	0.0
ENSBTAG00000015591	188.4154	199.5442	203.1525	196.7485	143.8212	153.0106	126.4198
ENSBTAG00000015593	1.704948	1.736216	1.768051	1.865525	1.872082	2.766374	1.973466
ENSBTAG00000015599	47.04357	43.91926	36.68525	37.35484	5.441627	9.566275	3.381682
ENSBTAG00000015602	7.766151	9.015249	7.798126	8.195665	4.997444	3.97244	2.989793
ENSBTAG00000015609	34.58955	46.82534	26.73025	31.99725	3.695164	4.547695	1.706153
ENSBTAG00000015611	30.41056	34.48031	28.644	30.70669	16.86018	19.74786	13.63162
ENSBTAG00000015628	10.15749	11.22307	11.39087	10.81394	5.88785	8.520318	3.332384
ENSBTAG00000015636	55.70996	72.04966	62.4582	71.17961	5.242536	7.261385	0.0
ENSBTAG00000015639	18.82529	19.4318	18.08542	16.49243	6.118023	11.16222	4.902865
ENSBTAG00000015650	0.043699	0.029718	0.0	0.035976	0.0	0.0	0.0
ENSBTAG00000015655	5.69247	6.445396	6.457894	6.29955	1.921831	1.730786	0.515102
ENSBTAG00000015659	14.69224	17.12475	13.89524	18.40726	23.78331	24.80463	26.56492
ENSBTAG00000015667	72.41738	96.32967	60.24882	67.41984	7.397558	8.987259	2.881175
ENSBTAG00000015677	93.96417	102.6045	103.237	94.36742	25.90968	42.6767	32.18924
ENSBTAG00000015686	17.29809	15.81497	13.08992	15.90537	23.27849	22.7234	23.97032
ENSBTAG00000015713	11.49135	9.524611	10.83316	9.552761	7.776155	7.461749	8.868629
ENSBTAG00000015718	29.91888	27.14954	28.89476	28.70459	52.00425	50.38875	66.19855
ENSBTAG00000015719	12.07465	6.940509	12.52257	10.18599	23.46748	23.61142	22.77258
ENSBTAG00000015723	47.43378	34.76025	51.90792	51.95058	62.28323	45.29102	73.03735
ENSBTAG00000015739	4.915769	9.450857	3.308138	4.883517	1.100711	1.00185	0.106931
ENSBTAG00000015753	21.23514	19.02073	20.51164	23.9484	30.30663	27.88527	37.16593
ENSBTAG00000015758	21.85661	20.04198	17.33037	17.97065	9.914689	13.85478	8.855732
ENSBTAG00000015776	25.59771	20.08055	23.01948	20.98457	37.48943	32.32128	50.23983
ENSBTAG00000015778	5.886075	4.292379	4.76595	4.504838	8.746261	9.309831	14.94683
ENSBTAG00000015781	16.35982	9.64949	11.98096	9.004404	38.14286	43.03804	66.63147
ENSBTAG00000015798	33.46675	25.83214	27.62735	24.82639	2.038213	4.820816	1.622699
ENSBTAG00000015825	0.075223	0.0	0.198773	0.17542	0.168649	0.098055	0.0
ENSBTAG00000015828	100.6211	97.88262	127.8856	155.6089	63.92365	78.32525	45.30091
ENSBTAG00000015834	1.32991	1.10569	1.601908	0.797089	0.387487	0.549786	0.612683
ENSBTAG00000015853	80.48659	87.01398	84.9204	90.89178	64.91723	69.22726	63.21653
ENSBTAG00000015858	0.0	0.0	0.0	0.0	27.18664	26.99031	13.25143
ENSBTAG00000015860	0.0	0.0	0.0	0.0	1.236116	0.760293	0.918181
ENSBTAG00000015875	1.918816	3.18516	1.429344	1.325602	0.843227	1.39547	0.635669
ENSBTAG00000015878	9.123384	10.49638	11.01166	11.11297	17.70259	14.5634	15.49224
ENSBTAG00000015894	2.753803	3.508518	2.523978	4.029994	0.0	0.0	0.309918
ENSBTAG00000015896	52.07058	36.79596	25.63563	37.16367	6.45831	10.33949	5.527545
ENSBTAG00000015908	28.1817	36.38104	26.33743	28.05015	3.652069	6.240712	2.357001
ENSBTAG00000015910	145.7582	104.165	140.2036	120.9549	78.50492	24.95735	330.3576
ENSBTAG00000015911	3.586679	3.540388	3.906736	2.792574	6.482527	5.710867	5.78182
ENSBTAG00000015912	0.103979	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015915	0.04731	0.039029	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000015920	120.8341	119.7593	136.8775	128.7685	9.036072	14.14534	4.252829
ENSBTAG00000015930	3.059653	3.397536	2.53019	2.302751	7.295525	5.269229	7.001743
ENSBTAG00000015946	17.68269	19.61254	16.29922	16.83257	23.47408	21.81622	27.10436
ENSBTAG00000015950	18.9607	15.66179	19.12285	19.55689	1.456115	2.988182	0.0
ENSBTAG00000015974	13.75651	11.41629	8.948483	11.02042	8.079624	10.29541	12.73478
ENSBTAG00000016014	5.114177	5.277233	4.259264	5.321021	5.306512	5.452182	5.037942
ENSBTAG00000016017	0.046591	0.0	0.180357	0.077761	0.0	0.0	0.0
ENSBTAG00000016034	25.79867	25.40957	33.34624	26.41145	1.940403	1.076703	0.0
ENSBTAG00000016037	26.74734	29.46408	23.22996	25.23213	4.461144	5.416396	2.041189
ENSBTAG00000016043	1.128694	0.773021	1.30685	1.54664	1.160207	1.197472	0.236864
ENSBTAG00000016050	63.75841	46.93648	52.57814	45.70147	6.854143	11.9552	1.92344
ENSBTAG00000016075	21.60433	20.54601	25.79293	25.06917	13.91884	16.24645	10.84667
ENSBTAG00000016076	7.319193	9.112877	6.095332	7.33019	2.123664	2.642612	1.879791
ENSBTAG00000016078	2.198451	1.504234	1.278337	1.376765	0.227898	0.438646	1.579611
ENSBTAG00000016079	710.4373	734.3429	884.8745	887.433	26.28415	6.259961	27.0771
ENSBTAG00000016093	0.0	0.0	0.0	0.0	51.95622	61.26144	48.89295
ENSBTAG00000016095	0.0	0.0	0.0	0.0	3.602522	4.083367	1.79796
ENSBTAG00000016122	18.37767	19.64256	16.17909	15.80913	7.437192	8.869833	6.28035
ENSBTAG00000016126	24.75061	22.56837	19.30516	21.03803	4.043759	3.422659	2.283528
ENSBTAG00000016127	1.548996	1.482017	1.603444	0.662802	1.919881	3.7149	0.0
ENSBTAG00000016128	26.68799	24.82265	21.38787	19.66264	11.01089	15.41417	11.02337
ENSBTAG00000016133	22.21452	21.97398	21.11755	25.33036	11.86748	12.75144	10.33503
ENSBTAG00000016161	37.0737	42.84918	34.78612	34.82293	3.006529	5.941127	1.619369
ENSBTAG00000016192	0.213002	0.325872	0.527271	0.538927	0.306425	0.0	0.0
ENSBTAG00000016193	6.68651	4.571982	7.161303	5.606236	6.272215	4.790751	5.614141
ENSBTAG00000016194	9.103246	7.816565	5.918165	5.551334	7.755272	5.767539	5.299059
ENSBTAG00000016202	0.0	0.070937	0.0	0.047799	0.0	0.0	0.0
ENSBTAG00000016218	9.711773	11.68891	12.81206	11.38537	0.913891	2.009578	0.372117
ENSBTAG00000016220	2.649963	3.415091	4.181314	3.819924	5.192456	6.132503	6.29415
ENSBTAG00000016223	1.536619	1.554265	1.510162	1.740233	4.711609	3.866515	3.578884
ENSBTAG00000016231	5.708448	10.31883	6.833116	7.077449	6.840549	6.214103	5.915424
ENSBTAG00000016239	0.080379	0.0	0.0	0.07747	0.0	0.0	0.0
ENSBTAG00000016242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016243	32.04882	29.12632	30.95769	32.31103	45.71365	48.5094	67.90036
ENSBTAG00000016246	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000016250	6.997517	6.514171	8.45872	7.708832	4.739598	5.89378	4.522094
ENSBTAG00000016252	22.25735	25.15859	26.85697	26.51682	34.24432	32.94689	40.82089
ENSBTAG00000016257	17.07968	15.64358	13.48391	13.37845	3.236638	5.12695	1.693102
ENSBTAG00000016265	105.0086	90.59605	81.76933	85.43733	38.67638	40.44644	43.48724
ENSBTAG00000016266	127.7835	129.7462	146.4088	137.1968	64.65962	59.21709	36.08141
ENSBTAG00000016267	238.3815	283.8965	203.1428	232.3742	160.1317	173.6677	96.99615
ENSBTAG00000016278	2178.298	1671.103	2099.612	2037.828	510.6098	436.5984	299.514
ENSBTAG00000016279	0.393616	0.716218	0.292659	0.580064	0.0	0.167021	0.0
ENSBTAG00000016287	14.25981	12.31609	12.25219	10.51889	3.475022	5.842216	4.10631
ENSBTAG00000016290	6.996922	8.770649	8.152001	8.60031	9.16402	5.954225	7.834019
ENSBTAG00000016309	32.15697	29.88201	34.36573	29.73337	28.65676	26.94197	30.77272
ENSBTAG00000016311	29.02401	25.85002	30.86752	28.24081	19.8209	18.0308	19.24541
ENSBTAG00000016316	6.647052	6.211011	3.76908	4.793636	2.12553	2.650462	1.312868
ENSBTAG00000016319	8.671343	7.733477	7.420839	7.313519	1.724196	4.049944	0.804288
ENSBTAG00000016352	24.03058	20.74895	30.07328	22.60744	4.0905	5.686129	3.764888
ENSBTAG00000016354	101.075	114.4298	112.5928	102.983	48.17645	53.95627	36.53431
ENSBTAG00000016362	2.173559	1.809763	1.63593	0.909914	0.742238	0.875643	0.0
ENSBTAG00000016363	37.86254	37.26026	37.88627	40.50244	53.63641	59.87534	72.63601
ENSBTAG00000016377	6.311881	4.763354	5.762089	4.851133	12.99978	11.89527	19.02771
ENSBTAG00000016387	6.545601	8.450882	7.318107	7.97036	7.888887	10.15406	11.06759
