ENSEMBL gene ID	E1_ADIP3773	E1_ADIP3842	E1_ADIP3886	E4_Brainlobe1	E4_Brainlobe2	E4_Brainlobe3	E6_Cerebellum	E4_cerebellum1	E4_cerebellum2	E4_cerebellum3	E1_HEAR3770	E1_HEAR3773	E1_HEAR3842	E1_HEAR3886	E4_Heart1	E4_Heart2	E4_Heart3	E1_LIVE3770	E1_LIVE3773	E1_LIVE3842	E1_LIVE3886	E4_Liver1	E4_Liver2	E4_Liver3	E6_Lung	E4_Lung1	E4_Lung2	E4_Lung3	E1_LUNG3770	E1_LUNG3773	E1_LUNG3842	E1_LUNG3886	E1_SPLE3770	E1_SPLE3773	E1_SPLE3842	E1_SPLE3886	E4_Spleen1	E4_Spleen2	E4_Spleen3
ENSBTAG00000001962	15.546844	15.855008	12.634862	14.336446	13.195066	15.166586	11.594982	11.661452	9.640205	13.344	27.587765	27.195984	19.141668	25.184908	13.11233	12.65212	20.70125	12.793659	13.852157	9.900183	10.681858	6.937346	5.14154	5.317705	13.330515	10.00446	7.201878	8.790296	14.918425	13.330671	13.904137	13.766179	13.082448	14.710734	13.843746	11.821362	8.57942	8.333618	7.50554
ENSBTAG00000001999	5.168495	7.007088	6.86021	7.195183	7.894529	6.777273	3.963004	9.452234	10.866229	7.781367	2.127001	3.49582	2.624505	3.82013	1.821722	2.824847	2.52193	2.588205	3.629938	2.056243	2.81283	8.128905	5.903322	6.651161	9.899567	13.744086	11.17029	11.890346	6.78867	7.118356	5.380557	5.558697	8.168441	6.377762	8.938116	7.549378	14.548622	13.56589	17.623055
ENSBTAG00000002000	65.267975	62.983391	56.612232	28.524527	23.851761	17.529728	45.888481	34.022182	33.62365	37.726818	344.827637	299.765381	341.395752	312.493439	47.50127	32.75409	40.73527	46.780087	43.87339	48.855549	38.410107	14.031321	11.263746	7.943704	26.993908	18.718182	10.860597	15.357873	48.426064	42.326077	55.171555	44.450512	55.122547	45.395561	59.067497	64.656265	24.755617	25.507679	25.369452
ENSBTAG00000002011	0.0	0.0	0.0	3.597206	4.035416	3.97069	3.194206	8.570642	7.807181	8.313231	0.0	0.0	0.017509	0.0	0.0	0.0	0.484579	0.0	0.177435	0.106952	0.037902	0.0	0.0	0.182129	0.126563	0.144019	0.0	0.360891	0.072104	0.03395	0.0	0.130434	0.047283	0.108042	0.10899	0.206796	1.334161	0.191641	0.75866
ENSBTAG00000002018	314.181976	273.995575	242.345886	103.6129	74.909805	67.719849	83.122917	84.936356	75.984772	90.749992	303.429749	271.593262	292.914307	299.358459	40.02349	32.98085	51.92327	260.796692	254.607758	302.33725	234.515686	44.235176	41.875347	46.010006	87.19001	67.673195	64.550354	72.693733	233.483795	215.123367	235.849701	205.033798	283.073303	280.838104	327.077515	304.720612	120.67849	113.633232	90.586555
ENSBTAG00000002021	6.616902	4.374813	5.036665	4.834875	3.855149	4.092306	3.398362	4.857457	4.311063	3.924714	5.447118	4.717772	3.185532	4.155764	1.288862	2.524737	2.090011	3.577296	3.212879	2.535438	2.899054	3.740437	1.469856	1.791086	7.822029	5.637586	2.434518	4.032054	4.656168	5.90746	4.115032	5.833086	9.314686	7.775373	6.567158	7.524457	6.012461	5.73783	4.894171
ENSBTAG00000002026	1069.185669	1809.309448	1285.2948	93.765984	108.187386	92.810127	145.935287	154.66861	146.480042	131.401123	963.640198	1046.397217	1091.463623	994.050842	144.9049	129.1653	170.3747	583.140991	533.063721	572.354492	562.852112	142.041229	128.489731	129.697861	319.88916	347.571564	260.082275	374.295776	719.829224	710.104919	844.554993	765.442505	1637.060913	1515.385986	1848.166016	1707.328125	423.033539	397.727997	419.637604
ENSBTAG00000002028	4.245943	6.057176	7.030543	34.994793	42.111843	42.421345	10.804274	30.395016	32.787209	26.083973	2.754323	2.150896	2.678878	2.591551	2.947638	3.564676	4.16025	11.918042	12.264999	12.611698	9.936476	34.367443	36.958347	28.263088	6.050206	23.021872	20.284534	20.048382	6.617486	3.381328	4.204741	5.328979	5.990551	3.910198	4.27172	3.545261	15.931045	12.511401	22.0467
ENSBTAG00000002060	1505.819092	2779.372314	1898.963135	89.284813	102.118286	112.038208	289.455566	215.453522	218.298294	232.617737	1604.504883	1805.97229	2049.633057	1683.556396	108.2642	48.34602	108.7122	1140.957031	895.483948	1288.661987	1086.22583	82.975739	70.673416	109.428909	571.886108	330.927582	182.685989	173.10936	1368.736816	1351.841553	1790.989502	1421.583984	2220.340332	2147.877441	2747.341309	2561.266602	533.870728	522.973877	383.520813
ENSBTAG00000002070	0.08706	0.04453	0.0	0.152488	0.0	0.061519	0.463659	0.0	0.087586	0.0	0.0	0.0	0.091844	0.040983	0.0	0.0	0.0	0.12567	0.147167	0.127972	0.145256	0.0	0.0	0.0	0.47671	0.0	0.0	0.0	2.81569	3.781959	7.803767	6.655908	0.034994	0.082217	0.025454	0.0	0.0	0.0	0.0
ENSBTAG00000002072	17.85474	16.791788	17.531986	3.06676	2.567841	2.278392	8.920215	2.964739	1.842073	3.314939	7.930927	8.975494	5.717198	5.817786	0.283998	0.54578	0.867354	11.402209	14.861838	10.100872	12.340835	0.532159	0.438119	0.438592	7.534635	1.317074	4.325877	1.414396	22.612297	23.024813	25.079613	25.499392	20.103289	23.332188	18.286472	17.962078	1.505887	2.697165	0.862893
ENSBTAG00000002073	6.050185	6.064734	6.747396	4.958769	4.612652	4.861163	7.087172	9.356519	7.299718	6.963933	4.349885	4.000812	3.046326	3.697559	2.224295	3.278384	3.988411	4.879654	4.028192	5.381992	3.804362	3.966235	6.51884	5.594451	7.679815	14.893609	16.322828	12.797257	7.009108	7.310874	10.848026	7.645978	12.790673	9.76254	11.851801	11.353631	15.281866	13.508006	17.421782
ENSBTAG00000002105	30.681103	28.270691	27.68615	25.429417	19.938635	22.850336	37.64967	26.061613	21.493578	27.640347	15.790817	15.855261	12.42063	12.467116	9.039966	8.517352	13.7145	25.956152	27.824781	26.957193	24.49605	15.046011	7.984966	9.875491	31.653183	22.5923	24.768423	20.584082	27.538059	24.079935	25.132963	28.082756	21.416197	16.686884	18.194822	16.97212	14.807171	19.419102	14.442492
ENSBTAG00000002107	17.875145	35.473888	26.957323	4.087487	7.292046	7.399787	8.919539	8.640262	10.744492	9.901791	3.266593	5.689128	2.621519	1.90913	0.87657	0.263213	0.943292	2.495488	3.910384	2.566947	4.32337	3.446446	1.228852	1.838599	28.921646	29.438763	21.98815	32.868599	49.027977	49.401253	30.899864	35.995979	7.641245	9.323757	8.414029	8.037256	11.295774	11.100719	12.171474
ENSBTAG00000002117	0.427708	0.093086	0.17305	0.0	0.213384	0.045255	0.163501	0.166663	0.086895	0.0	0.147377	0.1934	0.056831	0.043705	0.0	0.0	0.043891	0.191608	0.261381	0.109884	0.064089	0.19052	0.023335	0.114995	0.361797	0.307113	0.0	0.849213	0.590268	0.768038	0.573873	0.315202	1.443348	1.028007	1.200392	1.453505	2.345863	1.812236	2.479909
ENSBTAG00000002126	2.634253	3.209336	3.700802	6.367035	5.059027	5.68678	6.460008	8.866095	6.162245	6.006423	16.259529	17.016109	12.776429	14.545455	17.96986	17.52164	20.64213	1.765271	2.360709	2.427449	2.290653	0.212383	3.232077	3.710568	3.234992	6.849762	3.198745	5.710421	4.051619	6.191267	2.346731	3.949085	2.031929	2.760096	2.184327	2.438949	1.848389	2.953185	2.346958
ENSBTAG00000002130	29.161093	22.875355	27.034857	7.75704	4.624726	4.698098	27.809422	11.712427	8.662952	12.722153	8.711467	11.030084	7.210538	6.001524	2.673146	0.900498	3.014506	14.208363	17.235802	11.280207	12.82359	1.122593	1.221655	1.636297	21.746685	7.739729	12.125061	8.414612	29.24299	25.41053	29.660921	23.806885	31.636066	27.51269	22.883633	21.912949	7.377223	11.550022	7.201543
ENSBTAG00000002143	3.28785	1.626521	2.867852	0.891841	0.470765	0.736987	0.299828	0.887681	1.569704	0.0	0.986587	3.23226	1.351164	1.264976	0.0	0.0	0.322465	0.973952	1.528116	1.354962	1.356111	3.31421	1.585637	1.384418	0.478424	2.065103	3.819752	2.980417	3.210768	3.251384	2.491365	2.188065	2.185515	4.182151	2.58597	3.172169	2.161059	0.900893	2.175189
ENSBTAG00000002219	9.95384	9.997348	9.5534	4.137426	2.950526	3.153392	9.106552	5.34573	3.599817	5.348389	10.613442	8.722642	6.174966	7.293128	1.001409	0.281174	2.552111	8.836001	7.500057	9.504448	8.150247	2.96025	0.616754	1.743488	4.312665	1.396192	0.167504	1.967705	10.457363	8.968542	11.017931	10.557697	12.474497	12.81795	11.417753	11.274734	2.695424	3.458678	1.650931
ENSBTAG00000002236	47.185131	39.920742	39.868736	17.533457	11.101008	16.86385	23.275745	17.455824	16.872597	23.457346	13.961344	20.033787	11.454809	12.640623	1.202353	1.8649	3.124929	25.974695	29.911623	22.691065	26.715677	8.174326	5.537411	7.704225	19.475979	12.452174	8.593444	10.794396	45.527199	45.196255	38.82576	44.293648	35.940849	37.14957	35.31731	33.960598	10.523679	15.691989	7.197
ENSBTAG00000002242	13.092834	15.722063	15.464181	17.3377	13.835684	17.361237	13.988171	11.23676	13.632913	13.399067	12.956203	12.216754	12.320294	10.492571	1.798303	3.821403	5.330158	7.971611	7.934284	8.145045	6.38255	3.166195	2.590013	2.719715	12.495962	12.491548	10.964111	9.242391	16.387823	15.310984	20.851452	16.164795	20.665268	20.191462	24.723375	18.738953	17.796953	15.00873	15.77437
ENSBTAG00000002252	0.0	0.0	0.0	0.788695	0.0	0.15797	1.702762	0.731795	0.660016	0.913742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSBTAG00000002260	4.081878	2.892664	4.417738	1.937325	1.197646	1.543443	5.058697	2.880383	1.94606	3.102324	1.925669	2.208558	0.952239	1.231143	0.205188	0.454581	0.544483	2.647363	3.529665	2.183415	2.493625	1.186141	0.513188	0.495038	2.126158	1.591638	1.434272	1.962062	6.674915	5.454589	3.540068	4.182836	6.147608	6.022352	4.379106	4.869517	2.066991	2.899091	2.179472
ENSBTAG00000002321	9.022769	13.561584	15.789248	12.77924	5.734475	8.053919	43.188416	16.05801	9.583463	16.396641	22.869972	24.871059	18.659357	20.028898	9.660633	7.049496	13.09765	27.775919	32.260006	29.455643	20.618765	6.627756	4.532264	3.697532	34.865246	13.229466	11.730268	8.996592	18.159128	19.520136	28.556765	20.46282	32.891411	21.761036	21.966379	22.692043	9.784296	14.023727	5.696014
ENSBTAG00000002327	24.404613	32.222759	26.773993	11.039839	9.233978	9.006969	19.253717	9.38449	7.818001	10.841964	22.768385	20.583324	26.900877	24.049648	0.0	1.85905	1.990589	41.649647	38.099045	46.682854	46.489868	3.119384	3.997995	2.194534	14.637585	4.762501	8.128868	5.264753	29.772291	34.496307	37.695522	31.125776	37.375206	35.874287	45.366009	40.67749	8.288414	8.500249	3.296345
ENSBTAG00000002340	4.148329	6.321208	6.486271	0.118441	0.0	0.089952	0.0	0.0	0.170108	0.0	0.55658	0.641976	0.494973	0.499525	0.261565	0.219868	0.64718	4.356873	2.197477	4.213834	4.761482	47.096001	54.13401	45.153198	1.982458	3.349789	3.185885	4.456837	2.533195	2.971003	2.323021	2.857041	3.564215	1.629217	1.72011	4.504351	5.231884	3.604273	4.808027
ENSBTAG00000002368	2.015599	2.219786	1.847126	1.138381	0.797099	1.047703	3.05075	1.751351	0.795837	1.643609	0.607544	0.841992	0.663105	0.921505	0.267912	0.044461	0.517079	0.837895	1.336214	1.113255	0.745196	0.239175	0.20774	0.337182	3.085488	0.715428	0.254474	1.421197	1.460042	1.872154	1.496194	1.60755	1.781996	1.644474	1.790148	1.030054	0.435947	1.096782	0.0
ENSBTAG00000002378	229.955246	281.104828	329.047852	46.28376	27.626997	32.185677	60.664345	29.055307	24.659323	36.915783	52.589211	80.323227	49.407856	47.64183	7.645249	6.908267	14.61919	105.480057	113.667809	95.167152	115.757042	36.134659	20.61401	26.05225	136.956985	50.702393	63.658108	44.690777	193.514328	218.921371	200.615112	236.706909	152.114853	197.862183	173.473236	166.885834	67.19986	81.1782	39.897167
ENSBTAG00000002385	5.755379	4.746258	5.944051	3.346882	2.494879	2.498763	8.88038	3.631442	3.883481	9.313206	22.620459	21.902382	14.063555	12.515035	1.773498	0.686862	2.130292	0.665135	0.867108	0.601684	0.732592	0.380128	0.133569	0.0	2.968541	0.335075	0.0	0.872497	4.475101	4.050326	4.385355	2.661995	1.994225	1.882127	1.186908	1.993734	0.0	0.990449	0.0
ENSBTAG00000002389	17.671387	28.253031	27.670349	17.343529	16.823235	19.402262	24.421545	16.789118	15.081585	19.246359	16.848627	19.763416	19.993967	16.922421	6.934997	4.123684	7.032744	10.112899	10.405855	10.92731	10.100177	2.246382	1.326863	2.8261	22.816174	18.418354	13.199486	11.167054	25.435225	29.996271	35.149738	27.681435	27.614773	23.840561	29.767956	25.817369	12.577643	13.441175	9.915956
ENSBTAG00000002398	1.39024	1.000958	1.518479	6.142467	5.24111	6.527239	4.686454	10.698857	9.789052	6.061975	0.751176	0.913207	0.93873	0.929548	1.925079	3.141317	3.27074	1.427138	1.198679	1.497476	1.052984	5.62689	5.712921	6.897187	5.485538	12.669325	9.450269	7.93318	1.64579	1.690411	2.100055	1.451741	4.088984	2.186456	2.198938	2.962334	8.399862	8.426509	13.383637
ENSBTAG00000002401	0.437279	0.0	0.69494	0.0	0.0	0.175348	3.435948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194079	0.0	0.0	0.21874	0.0	0.86101	0.0	0.0	0.0
ENSBTAG00000002404	46.734798	37.61517	39.960102	57.69297	28.585957	30.541155	71.420906	32.464535	7.938386	17.341438	49.475681	52.443119	46.619648	47.719242	20.28357	5.572645	8.287114	37.3885	40.734783	41.200546	31.729858	10.769523	7.706202	10.040922	27.974424	20.591377	21.64115	8.68772	50.727615	54.11248	56.607296	56.926208	31.242456	36.465004	34.204666	28.870701	14.762902	3.929548	14.744729
ENSBTAG00000002428	10.488664	12.396042	10.818514	0.0	4.510159	6.599146	7.270859	2.81699	3.562904	0.0	63.529793	47.525135	75.371788	86.042336	0.0	5.84312	4.645899	42.907482	41.880684	50.986671	37.863308	0.0	8.585879	4.256845	5.128384	3.483946	3.568772	0.0	12.896795	12.333739	18.12005	11.372331	17.250086	18.077095	20.437214	23.683592	3.09597	6.103974	7.569287
ENSBTAG00000002447	0.885692	1.469511	1.275887	1.821119	1.99015	1.305469	3.968381	1.190668	1.595184	2.395084	0.57115	0.933791	0.802657	0.747557	0.0	0.19797	0.156724	0.349586	0.679521	0.479205	0.631819	0.0	0.0	0.291829	1.607173	1.863848	0.0	2.70327	0.884119	1.952559	0.846469	2.412991	1.427049	1.405987	1.477384	0.93144	0.934575	0.816106	0.808505
ENSBTAG00000002454	4.558105	5.748314	7.112164	7.738282	9.53952	9.650711	4.338581	9.606349	9.07907	8.521369	5.860136	6.516043	5.391049	4.44224	9.696892	6.080376	4.625344	8.830424	7.411879	7.702475	7.13431	14.292488	17.526054	13.957888	9.94185	16.434959	13.200754	20.819073	7.333661	8.634495	7.934328	8.858948	10.460643	9.263873	9.124897	10.779251	19.551296	14.868199	22.686089
ENSBTAG00000002457	159.624664	193.396591	150.026001	19.076797	21.638334	18.139458	15.908616	20.584375	27.453159	12.791617	78.346939	80.490601	88.068474	75.682114	9.542017	7.442295	12.33191	173.617722	108.855911	231.151001	138.122452	36.289238	71.67997	31.673025	34.660721	61.799545	57.432648	50.409771	107.211754	104.160629	141.840195	97.437508	225.628738	204.601578	279.381622	302.808136	174.865555	157.015518	273.199066
ENSBTAG00000002458	4.547816	4.180882	3.447952	1.945561	1.504145	1.451179	1.852991	2.46648	2.699946	1.648208	2.232298	3.154959	2.011601	1.610685	1.358947	0.504169	0.832603	2.603393	3.191205	3.080546	2.786981	2.383699	0.808162	0.739296	1.161918	4.162702	5.509666	3.027081	6.422616	6.333737	5.065888	5.046069	6.346591	6.707637	5.523376	4.65184	1.326489	2.910233	3.241841
ENSBTAG00000002460	7.393636	6.037574	7.065336	2.887142	3.259711	2.861706	2.037474	3.565382	4.444682	2.655364	7.8592	8.011781	9.113386	7.445703	4.233937	4.027872	4.84767	9.673001	7.500336	6.510613	7.074	1.70609	8.126222	3.898923	3.87854	11.19949	9.514946	9.995761	13.411933	14.598905	13.175171	11.205751	15.410476	14.132235	14.207826	14.17982	6.012105	7.077113	8.534863
ENSBTAG00000002462	14.106211	20.494591	15.371737	13.858772	10.575299	11.036972	4.895102	16.254944	12.115658	11.399459	56.272415	55.055538	62.960739	66.605461	16.70723	12.56955	10.50989	15.712153	12.426102	16.430647	13.361935	8.785982	9.606399	7.385793	8.50458	21.645119	8.657104	22.617163	15.082587	14.687603	20.024469	15.851068	36.350395	27.232061	33.859711	32.063484	19.807745	20.549551	31.258175
ENSBTAG00000002463	64.474693	54.664837	35.697052	165.437714	187.143753	156.766083	22.991659	165.743134	180.812592	120.038811	519.205322	410.239777	546.278625	542.085754	263.1614	291.4768	233.2045	39.452023	36.58786	48.65839	35.050453	36.291843	39.867912	33.816936	8.646329	49.550404	56.507969	52.222157	36.920013	33.5103	49.002598	29.660339	56.085335	49.276554	66.270409	65.751305	50.21489	38.062328	79.305351
ENSBTAG00000002468	2038.118896	3754.145264	2458.80249	79.326874	1.911672	1.949638	256.374451	92.174561	89.606804	170.979126	3081.321045	3271.464355	3938.743896	3065.153564	0.0	36.61449	73.55975	1645.747803	1299.625	1684.22168	1446.353027	50.58778	0.0	40.959095	214.892807	136.848038	0.0	110.901878	2013.121094	2245.469971	3690.72998	2325.921387	3633.859619	3150.617432	4526.004883	3766.89502	6.093219	293.309998	0.0
ENSBTAG00000002469	42.078655	36.163132	59.077751	3.476259	1.879631	2.217994	8.488719	3.212069	2.907817	4.594843	33.103039	60.761097	26.591591	25.826138	4.468761	1.683016	5.684756	13.960008	11.999915	8.030746	12.540253	0.114867	0.542689	0.300168	50.669029	13.930755	16.189974	12.695252	109.557312	82.36805	134.872147	95.978447	6.24576	4.940939	5.579507	4.756285	0.360125	1.619712	0.0
ENSBTAG00000002472	4.995505	6.653781	7.038761	11.078	12.85077	16.095839	8.60521	10.666741	9.486043	9.540706	2.281917	3.133216	1.787226	1.863673	1.622905	2.050101	1.586447	2.986957	2.623595	3.384681	2.268051	2.362801	1.647048	3.686603	12.08602	16.659904	16.285963	15.864232	5.947358	9.724435	7.927827	8.663606	17.754618	19.574411	15.607916	14.390421	17.211681	18.76046	24.561239
ENSBTAG00000002473	31.092072	18.387466	25.82148	1.526088	2.058511	1.643257	1.823124	0.680081	1.216871	1.920589	1.044945	2.342318	4.813077	1.529783	4.758303	3.147681	5.386789	7.438185	5.664895	5.023663	3.845803	28.639004	18.645933	27.411703	22.630152	8.692746	8.884789	9.046291	38.399261	36.149704	39.82259	36.029148	3.98006	3.299929	9.598706	4.628867	6.594055	7.298696	3.67231
ENSBTAG00000002475	132.079056	140.730606	159.807007	67.754456	44.293777	48.504444	99.610756	50.953487	47.932312	74.615143	92.616631	114.86055	102.893417	90.521439	9.988011	8.156729	13.5511	61.822182	71.420769	58.186005	68.984268	5.795995	5.01723	7.097847	49.420738	17.066912	16.713446	18.152494	138.968735	118.374985	106.042336	107.859802	78.888954	85.345673	82.707642	83.360153	23.557329	30.444262	17.158411
ENSBTAG00000002490	109.974442	54.286804	58.134418	8.916712	10.857655	7.963726	5.492746	8.433091	9.925269	3.640503	163.415878	155.39299	157.310852	162.780136	8.685722	18.97208	9.178785	280.777191	346.405579	338.555786	299.216827	67.346436	132.136063	100.746979	20.715099	41.577442	7.545755	23.396412	118.234848	89.576401	89.563461	88.660324	34.342457	30.011305	31.990311	38.689575	17.826895	10.155334	20.16641
ENSBTAG00000002492	8.635606	4.271349	4.551404	16.30356	16.611204	16.044701	4.221342	17.516968	16.361164	13.284011	2.954271	4.268271	5.113204	5.16373	16.58326	16.15321	9.809998	31.242947	39.146351	73.919724	36.907257	152.83902	159.779282	153.64772	11.877641	73.925156	61.492794	69.332336	12.857176	12.074184	25.791162	11.84035	5.823393	4.145953	5.791343	5.5938	19.639919	19.921864	30.781723
ENSBTAG00000002493	34.872204	26.449095	29.334661	47.170746	58.293003	56.375362	14.729708	49.786991	47.730293	34.057167	18.558672	20.142033	17.07019	18.536125	19.57997	26.36171	24.84189	18.722147	16.666458	16.867407	14.954234	14.582565	29.736034	21.554323	28.441095	76.135651	70.115921	78.223587	41.142067	41.540932	39.528957	37.318924	44.473175	39.826241	41.123638	40.895363	51.500134	50.884651	65.947014
ENSBTAG00000002504	9.016506	5.752975	6.022851	6.599974	7.611382	8.530149	1.449364	9.521145	9.426808	8.20988	2.334791	3.279035	1.854333	1.565874	2.465033	3.111724	2.527314	5.904888	7.737473	4.756953	6.329833	13.016079	10.514304	13.349145	3.917832	13.930932	14.162328	11.932877	10.266563	9.746236	5.284822	8.505348	8.172537	9.276525	8.362057	7.983671	14.839755	10.403165	14.39046
ENSBTAG00000002518	0.0	0.394844	0.479731	0.532302	0.093291	0.748119	0.0	0.0	0.334465	0.153913	0.0	0.0	0.0	0.054993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116455	0.061793	0.0	0.0	0.0	0.0	0.0	0.051895	0.0	0.0	0.0
ENSBTAG00000002520	9.03678	6.82118	7.29327	12.191017	11.957428	16.648731	7.251164	21.497723	20.162273	17.85886	7.055731	8.857582	5.998247	6.912467	5.44222	5.803357	4.777689	7.82928	8.610723	7.860408	7.039855	9.254695	7.865696	7.380713	7.448117	13.794157	8.017119	10.520229	15.676021	13.694512	8.164901	13.625712	15.834825	14.216205	10.521615	11.570129	14.928802	14.186647	24.704672
ENSBTAG00000002550	0.786379	0.557819	0.450076	1.216458	0.848782	0.57962	0.703632	0.944496	1.150766	2.346814	0.947965	0.290215	0.911904	0.584375	0.775173	0.068855	0.459613	0.6021	1.170945	0.68693	0.64476	2.421462	0.791614	0.089465	1.251569	2.594065	0.634247	0.935117	0.768241	0.753853	0.670804	0.662248	0.872742	1.905529	2.106237	0.981931	9.057927	6.128423	12.245713
ENSBTAG00000002559	0.17341	0.218858	0.793473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105354	0.28024	0.371739	0.248011	0.0	0.0	0.0	3.9592	2.40308	3.997295	2.25794	0.360049	0.337861	0.730648	0.0	0.0	0.0	0.0	0.121191	0.187607	0.187488	0.563744	0.485286	0.597103	0.774634	1.289759	0.0	0.0	0.0
ENSBTAG00000002561	0.0	0.0	0.0	3.663653	2.715826	2.815044	14.912111	8.106414	5.780126	8.353328	0.0	0.0	0.0	0.0	0.394714	0.853708	0.99461	0.0	0.0	0.0	0.0	3.31592	1.976713	2.973287	9.188313	5.228391	4.463942	3.451919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40584	3.623886	2.775857
ENSBTAG00000002562	0.0	0.0	0.0	69.885948	59.961121	52.728058	81.806946	65.38826	59.645031	83.550819	0.0	0.0	0.0	0.0	7.429781	6.917195	12.26089	0.0	0.0	0.0	0.0	6.53585	3.041692	4.440082	43.236832	25.666334	21.023355	29.900385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.747519	32.002495	16.779531
ENSBTAG00000002575	39.515316	42.923546	31.035782	30.034275	26.634535	25.887161	23.338301	26.140093	25.982433	27.665337	56.667614	52.411476	58.452511	48.63258	12.61342	17.41253	16.96643	24.284729	22.963535	28.396238	18.583822	5.163159	7.170436	7.695883	27.034054	22.660862	18.218102	32.102943	40.653225	42.374317	59.972176	44.680328	68.290825	57.674561	70.276436	67.112915	44.994118	40.43185	40.499023
ENSBTAG00000002583	0.085241	0.0	0.108693	1.353033	0.663911	0.82294	0.793592	0.489932	0.383759	0.983911	0.0	0.178303	0.018326	0.0	0.0	0.0	0.0	0.115438	0.0	0.045148	0.0	0.0	0.0	0.0	1.727802	0.404344	0.257337	0.603963	0.714166	2.499157	0.44834	1.710914	0.150293	0.074923	0.116557	0.0	0.439651	0.0	0.0
ENSBTAG00000002590	11.794454	14.706068	15.440255	2.277797	1.243428	1.516456	3.152974	2.937524	2.217813	2.743078	6.637063	7.571918	6.420114	7.206164	0.0	0.293001	0.081682	7.517036	7.66762	7.875053	6.359218	0.125562	0.718785	0.856512	8.137215	5.041247	1.576924	3.121239	19.923502	21.868107	18.395323	19.262421	24.659225	18.929586	22.01285	21.148428	2.678759	2.921084	2.376345
ENSBTAG00000002600	1.728667	2.71799	2.035668	5.78176	5.00859	5.364295	5.138525	8.101112	7.342128	4.53938	0.904041	0.740407	0.96461	0.868446	0.354761	0.628829	0.469056	0.966793	1.251371	0.982729	1.042155	0.266856	0.199159	0.174298	2.096587	7.889648	4.304574	6.54256	2.356482	2.495103	3.170098	2.37672	3.025884	2.072053	1.912589	2.350249	1.680861	2.741386	2.860288
ENSBTAG00000002608	215.761185	178.869888	176.416412	37.097328	30.196163	29.137943	33.966278	37.035442	31.325813	32.02058	46.552139	66.540985	34.250069	34.616318	11.07367	15.37927	12.62515	38.753735	36.290157	27.967283	28.085985	16.168768	13.992408	16.001862	47.444523	55.115612	52.688629	70.607063	141.752884	133.187057	97.767815	112.172615	105.71759	101.317062	109.031464	100.093925	62.453754	51.739407	67.902687
ENSBTAG00000002625	8.698086	7.959756	7.669573	19.566202	20.377682	21.614216	5.338492	25.519867	20.76935	16.215708	5.076053	5.213358	4.289209	4.569348	9.127748	8.923445	7.187865	4.408871	4.316883	4.561522	3.65674	10.929137	14.302209	11.827802	6.726569	35.410511	24.367319	29.520735	9.943021	8.957394	7.774045	9.097754	14.982556	13.728028	12.506701	11.9744	24.977612	21.552803	34.796989
ENSBTAG00000002630	14.791673	14.992589	19.508333	5.197643	4.104927	4.170936	14.297831	6.086988	4.668929	7.000896	5.537067	7.387805	3.363386	3.245782	0.606	0.158081	0.822906	8.358434	8.820376	5.432683	7.389927	0.330879	0.462184	0.32889	16.564833	4.187683	5.619184	2.93963	22.176752	22.557032	15.911469	19.034857	36.306183	36.05439	25.46666	21.600252	5.921531	7.748326	3.055475
ENSBTAG00000002635	0.803121	0.834834	0.345777	0.358018	0.0	0.0	0.0	0.0	0.0	0.0	0.10508	0.95949	0.088642	0.174422	0.0	0.0	0.0	0.528904	0.977957	0.100938	0.46516	0.0	0.0	0.0	0.0	0.0	0.175561	0.0	1.330877	1.944661	1.828891	3.26306	4.674852	68.347237	2.639985	55.186604	0.515526	1.021737	6.509292
ENSBTAG00000002644	1.845208	1.702561	4.114425	0.299123	0.161616	0.143592	0.681104	0.525888	0.594779	0.727576	0.675206	1.526248	0.267595	0.424124	0.04338	0.0	0.297568	0.028818	0.051814	0.027564	0.107506	0.0	0.0	0.0	2.05448	0.451997	0.0	0.41123	5.830947	5.213633	2.330209	3.652601	1.110183	1.553923	0.745739	0.604764	0.391612	0.222756	0.0
ENSBTAG00000002645	28.72893	29.40431	33.988003	14.305639	10.465869	12.499174	16.681931	15.516313	13.584494	17.928623	14.120587	22.709904	12.289854	13.125293	2.680786	1.393324	4.706152	11.102786	12.886616	8.977646	11.041964	1.023659	1.560064	2.760326	17.822012	9.10229	5.86921	9.855206	39.135086	40.792126	34.837708	42.034863	30.284504	31.871611	25.403873	25.654549	6.943965	9.171359	4.599356
